Honduras,HND,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,227.4795488,240.7315864,258.3752215,285.553734,302.7179294,352.4166741,417.0138331,767.6446054,842.5106942,905.7723684,902.3117514,881.1251408,942.7635689,1011.956869,1069.413225,1118.554951,1185.655151,1088.097121,969.9880623,830.171266,757.6326285,783.1174513,787.0458445,718.2541119,800.0246477,763.5752966,827.9926583,905.3132316,898.2237425,975.7672548,1008.328972,1004.487965,1021.335075,1062.95887,1143.042111,1240.080076,1400.729459,1548.320686,1605.176191,1636.523854,1827.709968,1843.755074,1805.123986,1869.974788,1984.104649,2001.89679,2127.093079,2135.619984,2198.910451,2096.5342,2407.050607,
Heavily indebted poor countries (HIPC),HPC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,301.8220919,290.966094,282.5462648,281.6507955,286.796646,322.222748,343.6486866,340.5338463,310.7121777,323.531503,324.7011522,303.8757952,297.2384642,234.9004659,263.1508171,281.4154765,284.1896686,299.1217185,302.4648131,315.6388029,291.3046531,300.6369445,322.9192517,362.0826193,397.7177252,451.0422595,514.2734573,605.8702261,618.3527476,639.7054738,689.237401,703.0309898,770.0101926,826.5124,790.9032647,812.2528706,871.715288,810.6140712,822.757212,806.7436474,834.089847,
Croatia,HRV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,4011.337662,4376.624839,4419.473111,4735.01347,4265.567224,3943.358173,4265.195474,5076.677416,6414.896265,7788.779502,8699.733372,9551.549685,11429.3127,13195.94474,11560.02743,11109.97575,11677.72547,10607.64293,11207.39137,11208.43182,9996.732777,10236.25832,11349.11095,12669.63186,12740.0085,11828.05396,14553.41293,
Haiti,HTI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,231.6598728,244.0159143,235.3584517,258.6547872,284.7764304,309.1372688,351.8228331,302.3808272,378.8658296,388.3166416,431.4351298,474.3790433,303.0142644,247.9571478,282.9982255,358.6557031,364.88871,411.6887071,450.1313228,496.1530479,806.0009909,731.6649813,684.9329834,533.981458,652.729559,760.1452118,781.9865543,978.5645464,1050.422863,1145.010363,1148.842572,1248.17456,1293.968745,1383.190023,1390.114993,1350.208896,1236.209058,1306.125273,1418.451891,1253.901464,1209.29061,1724.94721,
Hungary,HUN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,3057.578255,3285.220407,3401.421212,3385.538122,3408.636326,3550.969876,3546.089964,3455.929885,3992.598802,5133.913548,6544.619726,8019.142755,8735.616474,8913.273312,10606.11276,12114.25013,10131.48046,10184.54124,10941.72004,10013.3594,10828.65172,11185.67109,9983.018368,10567.30964,11639.40617,13155.8338,13651.96048,12911.78903,14799.3838,
IBRD only,IBD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,175.0714589,187.2924384,204.8402238,256.9399574,304.4838871,321.3037193,338.8284994,375.6346221,395.3705027,446.8946801,511.2196334,554.7038934,539.9693958,519.8716902,522.403518,532.7544826,551.9574976,545.3673089,585.5797775,616.0160886,702.8231252,726.8541061,787.1539946,850.6729621,945.5197773,1064.348123,1163.282183,1221.854122,1178.633163,1128.515362,1201.853431,1202.458965,1209.34222,1337.669262,1562.159574,1830.769359,2149.34419,2659.520921,3105.661069,3028.869753,3595.481849,4123.707141,4366.750051,4542.285308,4663.99805,4359.555171,4350.988654,4763.726898,4934.935696,4999.393683,4741.678208,5466.890995,
IDA & IBRD total,IBT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,166.4860925,176.0673322,192.0053533,237.38606,283.1505846,302.4915913,316.7448604,348.4143431,368.7237035,414.0314132,476.4006351,543.4856977,523.9748664,491.9390522,487.0722003,495.0226884,508.5691892,503.4680357,537.2625118,557.3846355,630.4806958,649.6375776,695.1963345,740.9681638,813.7755646,914.8147574,998.3026431,1044.469027,1008.128906,968.0835331,1027.931187,1025.382575,1032.907211,1137.575168,1324.196703,1543.956524,1810.960466,2220.452243,2587.427769,2523.918798,2972.150434,3359.591456,3548.988387,3693.222574,3799.308642,3557.104845,3547.165926,3851.34155,3972.933307,4015.631679,3805.962495,4339.414224,
IDA total,IDA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,151.9918986,196.3358613,238.5265447,234.8493573,240.2511106,271.3166488,287.8875711,354.4033444,573.4692049,524.3854248,420.404335,375.0704347,373.5068184,360.713467,365.2418878,372.8997524,345.2151308,362.3761568,364.2046383,350.9617297,321.8051875,304.2803171,344.2159003,377.0344288,381.6305141,381.77491,390.959591,409.5988513,403.7727863,423.0191367,454.585863,522.1375246,588.6084105,699.6354419,794.3587332,926.5037971,928.4276119,1026.208002,997.5232145,1050.97383,1127.352036,1213.734265,1182.261753,1196.105433,1216.123145,1231.481405,1252.17639,1218.152128,1274.072628,
IDA blend,IDB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,184.0596249,159.5043718,170.9441558,170.363233,216.9603792,259.7493278,305.2260098,304.820916,335.3281041,341.915486,452.3371752,973.1881353,871.744777,633.2093231,523.2176758,501.0123624,445.7368324,429.5048065,436.7595786,385.027123,400.3058208,404.1811656,391.4295816,334.073273,332.4324057,386.0019054,417.7073863,416.6230039,407.6183853,419.513277,434.3952801,432.4092471,474.2528427,518.6991346,612.2857188,705.0068093,901.6564115,1009.092915,1155.014169,1098.94462,1230.838593,1366.805698,1499.370236,1618.670349,1764.874001,1674.51826,1600.157203,1524.016883,1606.385856,1568.040018,1479.837582,1561.729312,
Indonesia,IDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,72.64037936,72.03191568,80.64215725,114.0597351,157.714958,186.2000982,223.9277132,263.4676494,292.9695564,237.7358915,347.0816869,435.6850227,487.2367319,416.9264938,423.0610405,423.3223714,406.6185525,365.6975204,407.7557029,433.9897033,470.913791,532.827101,576.1315867,715.547445,804.4287504,900.7577222,996.3649416,931.3376588,387.5348322,546.8126275,621.9648529,531.1274272,656.9420659,771.3018621,810.4408946,873.3871989,1123.453145,1317.532799,1536.90597,1667.828698,2320.478943,2670.452543,2755.128133,2718.836274,2620.108495,2561.208531,2812.036691,2968.943097,2957.466439,3114.022894,2965.44044,3224.249891,
IDA only,IDX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,307.9002282,303.4763808,288.1080058,280.5150871,282.0267269,295.3518924,313.5126505,333.2360748,340.8715228,329.3541275,348.1767852,348.2099818,334.1506634,324.0147557,294.7108775,326.4650789,360.8322065,369.2089163,375.3196154,382.628242,404.3540622,396.1376708,403.0828242,428.1459828,482.5109938,535.7030068,601.2625617,690.7825771,817.7127179,851.8424154,932.3081836,811.7259641,825.0604059,879.8866549,936.3298092,935.1625594,994.8744595,1064.484273,1046.448559,1098.206333,1092.155401,1135.420448,
Isle of Man,IMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,103.6443542,109.2576591,113.3379178,132.6055011,149.7718069,142.7109162,146.0863858,167.7259884,185.798576,202.1878673,242.8152751,243.6607418,244.5928858,261.2753934,247.0719542,262.9075191,276.9911851,302.1636789,314.0446372,304.2726318,321.3989997,263.2106346,275.7979247,263.5962099,304.4545258,328.5259557,352.9017435,366.1705684,365.9952178,390.3016624,387.0749074,395.2093506,412.3712255,479.1688318,546.4966567,619.8163161,698.5147716,890.9949146,851.4178889,957.6586772,1168.29306,1247.9997,1236.649151,1241.309215,1351.773681,1390.312542,1487.766041,1717.793518,1726.284316,1792.586442,1645.130352,1916.125747,
Not classified,INX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,1443.598797,1649.947031,2015.118034,2324.636675,2393.770754,2852.410318,2759.330483,3185.628824,3975.903413,4862.016171,5625.179911,5302.527513,5301.825263,5012.116747,4740.234653,4943.84697,6735.049707,7958.280613,8807.270512,9050.672486,11511.73174,11546.71031,12710.58939,11914.63073,12930.85623,15304.22644,16767.88143,17871.6129,19104.26102,19985.81202,19929.94953,20897.79956,23657.05078,30561.34089,35219.20818,37328.64032,39722.04915,44491.23381,44667.29921,36126.13941,33922.99808,35191.62313,32552.74014,35850.35705,38740.0917,34222.82992,35982.57777,38093.97482,41648.30045,42297.14792,39973.74021,49607.17542,
"Iran, Islamic Rep.",IRN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,284.1980758,340.7586949,417.6578565,647.6520238,851.0271595,1047.473466,1358.154353,1576.18237,1384.131258,1691.882092,1725.809201,1829.813407,2264.257754,2793.92728,2799.672432,3015.044775,3451.94103,2079.9496,1844.313224,1709.584695,1643.276037,,,746.8021491,858.1117561,1159.230667,1454.500581,1390.971659,1371.263783,1386.638485,1246.493763,1491.473157,1563.180992,1833.579435,2196.951669,2548.514097,2940.669948,3902.763575,4438.476937,4613.620271,5394.055016,6843.277893,6821.154396,5039.697302,4589.081748,3972.05586,4454.510584,4560.098582,2782.633508,2463.288047,2082.385764,2999.38949,
Iraq,IRQ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,1919.98029,1734.48258,1881.626196,1832.014987,2090.237157,1996.159295,1938.18275,2201.952999,2488.110181,2451.009052,7410.955215,,,,145.7489801,465.7990756,360.9520073,678.3890264,661.8251645,1214.271824,1520.446131,1045.367847,924.4830839,609.5474913,953.0674047,1147.014652,1574.504901,2284.196679,3538.158373,3047.779846,3526.393905,4325.046388,4971.775959,5134.826814,4747.734583,3486.534409,3410.714279,3639.164468,4144.797315,4277.006544,3504.295416,3692.20018,
Iceland,ISL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32094.72022,32294.15318,39104.09809,43168.21411,42267.31247,49914.17937,58236.91205,58426.79915,57484.49609,48009.3862,54204.42435,
Israel,ISR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,15551.40082,16474.73856,16610.00132,16355.79105,15722.47576,17005.35607,16734.64858,15128.81294,15551.56969,16385.31876,17305.26421,18552.86367,21284.10569,24640.18233,23010.01518,25869.42068,28664.63859,27194.70345,30702.81245,32314.1591,30461.96241,31762.58225,34950.81495,36072.4844,37723.84945,37501.009,43494.502,
Italy,ITA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,1885.394642,2065.631418,2392.981944,2856.006942,3175.554913,3552.840203,3500.879184,3994.610274,4887.072909,6135.482189,7327.414904,6481.817131,6405.680465,6657.58357,6585.726546,6779.226135,9613.757322,12141.09257,13459.94585,13971.52356,17626.73243,18534.25286,19513.30407,15682.43815,16163.16956,17379.76637,19503.29186,18550.15487,18944.16917,18736.89584,17082.65882,17394.32706,18882.88564,23190.7403,26435.04163,27062.45493,28336.06483,31836.30463,33803.03531,30714.24266,29613.37777,31676.03177,28562.81918,28943.54461,29060.83099,24535.58458,25551.4404,26867.81192,28897.69628,28011.16548,26185.78259,29681.55713,
Jamaica,JAM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,664.7208374,844.5449492,843.6051322,1064.090184,1243.617457,1210.702529,1294.551745,1003.916247,883.4600216,934.5738308,1065.62914,1175.172936,1311.928779,769.5458379,645.6447874,901.998725,1092.150232,1308.841568,1516.253089,1556.302932,1354.116298,1200.361031,1955.58695,1876.635082,2267.7806,2584.930244,2928.311763,3025.4931,3004.37635,3031.336984,3056.237813,3168.159695,3057.712458,3296.172037,3603.186443,3813.687897,4066.47425,4386.14252,3820.018102,4248.825155,4622.81674,4843.233339,4590.194492,4465.353643,4515.146718,4412.182669,4714.816634,4947.399529,5040.671774,4397.272364,4704.284034,
Jordan,JOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,405.1062821,451.2644565,524.9414654,643.2804087,714.4877728,852.1968428,1019.288496,1226.891125,1493.123641,1705.482512,1848.825411,1873.906857,1870.53042,1758.831136,1652.777942,2025.74789,2010.280553,1742.691731,1117.919799,1048.22504,984.1303135,1188.29277,1205.780285,1283.384117,1340.338777,1325.792623,1361.483814,1467.644492,1471.658397,1558.718503,1630.170579,1687.963498,1777.770933,1965.856424,2108.623807,2381.843809,2542.548219,3205.237798,3380.290444,3588.629927,3791.666386,4011.21596,4127.937926,3917.095973,3736.502281,3668.050477,3810.797619,3893.363835,3973.991539,3833.614012,3905.906753,
Japan,JPN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,1692.662322,1864.889389,2425.55033,3263.791095,3583.745727,3877.482427,4339.494095,5295.649272,7402.388028,7612.651541,7869.365615,8531.670465,7882.814807,8564.064758,9025.199745,9518.304556,14023.72583,16977.22451,20502.59969,20145.0749,20510.03618,23156.46076,24932.55981,28050.30568,31293.52119,34830.74893,31065.90167,28128.50104,25348.86456,28509.3582,30664.41044,26963.27592,25619.91823,27744.27243,30235.08185,29916.37675,28494.95545,28372.35766,31016.56692,31604.27662,34955.3162,38054.3422,38500.58419,32389.62683,30542.97769,28006.30687,31470.25292,31134.54194,31788.51609,32283.77072,31293.416,30520.07048,
Kazakhstan,KAZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,1121.269321,1007.318236,1037.619523,1047.913062,1139.12788,,850.3010087,735.1923428,996.5545743,1077.318608,1373.021637,1803.753266,2169.008428,2986.304563,4359.010073,5137.520457,4786.913639,5831.405947,7228.740913,8029.025193,9587.695643,8915.158593,8079.618063,5751.421487,6649.911892,6607.201974,6710.962813,6769.059868,6611.302315,
Kenya,KEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,124.0444917,141.8758268,155.5866824,179.9086252,189.2449475,193.0342284,241.2903538,277.3230422,315.0782308,356.7149899,324.6623815,284.9154425,265.3571115,267.9898961,258.4119323,292.6094482,310.9094112,312.9721008,300.7190343,292.7951048,266.4655698,258.3499765,167.8255525,207.3082034,252.7828385,339.6610309,366.4254605,386.0560783,344.8492246,331.2147555,329.6668854,321.2039941,345.8341739,368.9169772,425.6253472,581.385146,695.1357332,763.9659211,766.3805625,809.346137,830.4210817,970.6859675,1023.465382,1102.033131,1126.009926,1311.565014,1396.316861,1555.715586,1684.566061,1651.26734,1796.806693,
Kyrgyz Republic,KGZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.5404952,275.3867433,203.2396945,218.4292345,252.5695617,261.4215061,318.4881191,358.8820354,403.0317819,477.4314683,644.4751025,803.8171423,725.1010882,674.2432801,823.6258631,990.4432537,978.781651,980.4223065,849.2545018,886.1953772,959.408189,1070.478185,994.9954988,930.4469645,880.4673361,
Cambodia,KHM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,298.5824352,293.2017827,284.806885,249.6740622,272.8512522,275.9906559,293.8029014,306.7159678,328.7066893,368.0035358,425.6047641,482.4095484,566.2409998,664.4094929,648.5348744,694.4357584,776.7400557,832.7312063,882.1398838,944.8351921,1006.899666,1100.722299,1199.935289,1305.944545,1413.826393,1357.812969,1374.934886,
Kiribati,KIR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,638.1695372,613.9253913,657.9777619,666.4995496,552.622061,428.5584214,410.2103035,520.6027874,614.9856382,615.9740808,639.0187801,940.6462583,952.2989442,878.460789,1001.249266,1070.461151,1061.120719,1267.297309,1275.085339,1218.793098,1166.620867,1148.28908,1191.455966,1367.695904,1471.937751,1524.943246,1461.678407,1759.150232,1881.792594,1634.209999,1992.373774,2161.176077,2438.17438,2546.04596,2797.487899,2894.983927,2568.67773,2870.576619,2878.86634,2893.490806,2552.349484,2791.017014,
St. Kitts and Nevis,KNA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,283.3312643,302.6492782,376.6693096,523.0974979,564.8901225,766.1008479,968.734622,1302.210938,1633.323032,1533.714896,1671.647275,1761.878583,1940.458528,2129.136807,2160.859447,2461.959099,3106.471931,4153.866634,5105.182353,5772.223756,6701.852995,7058.165448,7693.671759,9013.013682,10703.03436,11335.62048,10379.69078,6659.153458,8686.618911,10066.4201,9481.99765,10921.41796,12133.24497,13671.44682,15951.37679,17949.26005,19974.03089,17500.41168,15514.21152,18937.43167,20578.17296,20885.06346,22213.54108,23855.82352,23450.9899,23960.52912,25890.44632,27237.40308,25831.45515,25451.51717,28072.20376,
Kuwait,KWT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,2228.368425,2669.02436,2475.29967,2912.988979,8264.919666,9730.913697,10096.78271,10567.88357,11167.69641,,18845.72419,19043.89381,15603.43683,13563.25657,13410.62669,12695.59914,12108.55295,12617.91213,12083.11885,13638.24944,14454.35638,10996.2894,14162.26866,14663.48087,14697.53991,16872.48729,18830.04206,18280.49765,15444.02193,16755.34324,19640.39617,16901.98309,16965.50273,20317.93531,25738.51556,33291.65974,41077.77895,42849.39281,49280.92551,34018.82829,35309.75504,41891.53752,43067.86518,41364.74089,38684.1976,27283.98137,25428.77166,28584.84178,30044.66958,29088.06853,,,
Latin America & Caribbean (excluding high income),LAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,496.7354283,546.7218518,602.1085345,775.8079617,990.9433591,1030.691685,1104.388006,1168.168376,1288.897139,1462.190782,1677.609418,1892.078002,1688.434478,1407.051406,1403.504006,1349.372346,1356.54867,1419.586143,1571.663947,1741.594472,1988.979784,2147.758027,2306.697042,2689.292429,3128.657806,3288.128066,3553.974876,3810.180856,3746.39733,3217.519268,3481.397037,3348.529524,2945.431289,2943.460743,3287.44095,3893.335087,4532.001097,5328.219056,6036.197544,5552.369443,6784.225803,7707.446148,7509.559333,7698.978207,7672.373714,6556.889753,6275.950218,6961.161631,6604.482552,6471.220361,5394.176749,5983.85477,
Lao PDR,LAO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,421.267011,559.7847927,402.2216684,232.8495488,118.6447936,139.2428174,162.6630627,184.5102258,194.3878438,224.386137,253.2512164,271.57229,285.0193691,254.95535,177.2670848,213.2045153,243.761962,252.2012744,250.9320454,269.3780374,319.6902169,371.3854068,426.8841869,526.5466954,640.4625823,705.4849939,779.5383792,942.860277,1155.414094,1364.386557,1526.042405,1646.665898,1791.8279,1851.652656,1960.159707,1957.696298,1935.776364,1844.84098,
Lebanon,LBN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,782.1279929,834.6345657,1164.361432,1391.65148,1803.76419,2190.626432,2659.027328,2996.120004,3201.334533,3518.58336,3583.174926,3531.924239,3453.779186,3573.867302,3138.126116,3817.139463,3930.842383,3921.719524,4497.952799,5135.561935,6050.371271,6366.317428,6431.348702,6885.844564,6702.235255,6184.790182,6331.995654,6657.033134,7162.283197,7375.327918,6987.128178,4271.871634,3094.623875,
Liberia,LBR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.2392464,156.8891446,131.9041032,57.36776195,144.5900761,150.0645713,182.5299765,201.6839405,247.8357872,241.2243111,273.7631917,333.9584916,332.23833,377.3101977,351.2555929,382.9948723,375.9273127,358.4792021,391.2970452,356.8761982,332.0529451,343.4245302,
Libya,LBY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2862.970213,3640.573153,4120.313746,5584.391052,7058.646985,8280.86509,9809.540093,7201.214609,8548.375003,6730.278839,11144.71775,9656.69694,8094.593728,7013.990221,7078.623401,9226.109245,9974.294571,8909.484507,6770.950965,4913.905563,
St. Lucia,LCA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,1246.423409,1383.99497,1271.311941,1349.658749,1708.808631,1892.319807,2242.890446,2444.374938,2742.325496,3081.556896,3466.204352,3619.516678,3971.323614,3941.554176,4060.590234,4283.094775,4441.603194,4451.859771,4774.956098,4969.795294,5264.716657,4896.25015,4945.62293,5352.184404,5670.2555,5964.702273,6520.306727,6844.511812,7264.760917,7093.868222,7133.676839,7754.175178,7569.678628,7376.731536,7812.258108,7542.150543,8047.452419,8474.664102,9099.181485,9104.711831,6953.412674,7607.054911,
Latin America & Caribbean,LCN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,529.0549943,583.5025992,637.935066,819.7570995,1021.818752,1044.052331,1127.025596,1211.902154,1334.72252,1510.408443,1756.273462,1991.774695,1788.622786,1498.994734,1474.031537,1425.503824,1430.499216,1470.323586,1636.823777,1757.433616,2002.104304,2174.825998,2351.039277,2705.251475,3115.343268,3322.515751,3558.633179,3838.151327,3790.786564,3299.842861,3568.362447,3440.757015,3006.449855,2992.795617,3379.140721,4019.597598,4692.095486,5538.962809,6358.168194,5901.664793,7177.798753,7937.643157,7879.969744,8063.171638,8145.941511,6867.809223,6598.985399,7301.96053,6982.272668,6847.161828,5721.106211,6358.927703,
Least developed countries: UN classification,LDC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,212.1102692,218.0961634,230.8987409,241.9917703,246.6223198,257.1486843,259.3247668,227.3336074,219.9140527,192.7414068,215.5298992,243.0141523,250.1248741,251.6790342,257.0771772,283.3636863,266.0880673,278.603576,298.8481058,333.7609549,369.8747871,408.2760961,463.9978399,546.9200314,593.2541231,637.8300951,725.9217854,765.7515742,824.5950233,879.9164444,857.4715395,885.353705,956.9487961,924.5308141,982.770492,983.9346175,1022.031666,
Low income,LIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.5063866,427.6817495,436.5966175,448.3031009,521.6553235,593.3985105,668.2707636,769.6819404,906.3617365,953.514654,1012.360585,606.6866148,596.4384378,595.2329552,632.3470947,627.8722087,627.4944499,682.3025293,561.578019,585.821773,559.2657323,559.4425674,
Liechtenstein,LIE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,160.6516276,171.8942737,188.2546618,229.7333498,233.3616618,206.6302424,234.2427855,157.548666,216.16445,253.8995116,271.9153494,293.4062953,310.3185426,351.9671585,352.3137696,372.8424786,382.9331394,396.3550138,391.2533999,443.8723533,487.7152528,523.2337933,551.8107218,613.9945517,671.0789449,708.9965088,768.0250642,784.8168334,771.1939783,799.5532157,772.9611703,806.9406808,918.2657212,989.1800241,1152.967141,1315.921646,1494.468738,1834.1941,1908.704969,2632.407184,3005.027978,3073.68718,3306.896377,3513.48269,3614.457178,3718.479919,3957.889791,3936.046001,3671.849396,3490.725902,3611.591236,
Lower middle income,LMC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,120.349115,123.9037589,133.5074982,156.1031337,188.3447049,206.9366389,219.6867603,242.5050145,262.3921893,289.5085874,343.874124,421.6533377,424.5891744,413.3028749,392.7413476,407.507888,431.7012804,406.7124866,404.064163,388.8466252,404.1498532,369.4849489,378.4759733,365.7969142,396.7120929,446.7141421,487.6830126,500.6153796,496.1861943,510.7316743,506.8648301,517.4148482,536.5121777,597.9048288,679.1077917,769.9153556,892.4303053,1087.516716,1185.923909,1220.450082,1425.997081,1590.029501,1659.413349,1676.11151,1757.078422,1719.749805,1779.73621,1874.474863,1880.540125,1938.033257,1844.311021,2050.350706,
Low & middle income,LMY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,159.267457,168.1824362,183.9376027,226.971659,272.1878178,293.4051076,305.9139354,334.3791727,354.1012683,397.506325,453.7611593,515.8394843,498.4897053,470.5418667,468.486052,475.8310113,489.6051477,486.6275548,517.4239469,540.9489985,612.8298782,626.3529619,667.2716513,711.0755684,780.0260497,868.4814606,949.9544737,993.0079758,951.0577788,914.5032899,972.83333,967.7797815,980.4145633,1083.258081,1257.514381,1459.889654,1713.868088,2096.947302,2427.615598,2387.707325,2824.958406,3219.062779,3407.164774,3549.409309,3643.236146,3436.874592,3428.558344,3720.282344,3828.556467,3871.590651,3668.864726,4185.812263,
Lesotho,LSO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,451.9612996,459.1201097,421.8023821,462.3380443,388.9976033,285.1488721,319.3079364,398.640596,430.0927448,424.7492138,495.0763899,548.5276125,599.4600768,571.7712817,580.0647971,629.7672611,590.496713,610.812561,533.2489876,538.8773967,506.721678,545.9578648,511.6018276,752.6015482,957.9851479,1018.60264,1055.5288,1086.201076,1086.530977,1002.997383,1213.260539,1251.654904,1153.142052,1081.910342,1084.473903,1048.711676,923.2283646,998.0691022,1098.135987,1047.224714,919.9129407,1028.332061,
Late-demographic dividend,LTE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,177.5252787,193.4107408,216.0750015,267.4663386,302.768296,326.8101705,344.5197127,392.3066686,402.4711761,453.3193226,490.9683625,517.3762538,522.3586858,471.82407,495.2287851,501.258698,535.3163082,538.9249572,602.1660555,696.0573463,720.2256174,727.7877189,781.3628654,816.0832157,970.6321458,1220.922061,1367.011342,1417.334413,1355.59008,1228.953089,1328.123111,1362.822946,1435.239597,1618.639582,1924.772925,2293.640017,2754.44749,3474.353229,4220.307561,4090.060361,4805.704268,5680.13237,6100.050136,6503.517997,6738.15613,6266.180946,6246.197015,6913.081735,7408.124384,7499.973916,7226.316391,8398.666216,
Lithuania,LTU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.016151,1854.339195,2302.505839,2609.47574,2540.957448,2714.049649,2951.426236,3519.709267,4627.567379,5670.270574,6739.682155,7914.200364,10359.42605,12654.52664,10330.11909,10178.36492,12036.58042,12013.39537,13291.95225,14168.39787,11842.93274,12474.14543,14132.88299,16199.39514,16457.09573,17108.31066,19957.14793,
Luxembourg,LUX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,2560.037985,2606.954909,3359.585903,4464.659053,5638.355382,5831.349775,6775.859113,7720.07424,9649.668383,11165.71124,12386.03605,10849.06703,11053.26137,11156.79101,10766.98063,11177.26245,15916.41396,19846.29953,21960.27445,22977.07999,29362.46171,31763.61286,34716.58821,34641.01794,36483.01487,43847.26543,43245.50315,39892.73406,39106.57353,41453.67441,37783.66267,37797.45197,39425.74447,46904.25572,61572.53838,66045.15522,64252.39258,81562.14558,82579.17758,57334.18413,63207.69458,68844.40165,73525.2286,72403.40851,75837.97848,55729.10416,58461.79989,66052.63805,69498.27376,62146.07705,66535.38955,77781.1757,
