"make","variant","length","big_region","small_region","price","year","gdp"
"Leopard","48","48.00","Europe","Croatia"," 508561","2015",16610.3180919751
"Leopard","48","48.00","Europe","Greece"," 508561","2015",20287.7253030767
"Fountaine Pajot","SABA 50","49.00","Caribbean","Martinique"," 601884","2015",38816.479
"Fountaine Pajot","SABA 50","49.00","Caribbean","Martinique"," 589724","2015",38816.479
"Fountaine Pajot","SABA 50","49.00","Caribbean","Martinique"," 589343","2015",38816.479
"Fountaine Pajot","SABA 50 Maestro","49.00","Europe","Italy","1055962","2015",33281.3366682385
"Fountaine Pajot","SABA 50","49.00","Europe","Spain"," 910312","2015",27702.7452993409
"Fountaine Pajot","SABA 50","49.00","Europe","France"," 843556","2015",38816.4792795643
"Fountaine Pajot","SABA 50","49.00","USA","Florida"," 765000","2015",62789.1279211483
"Voyage Yachts","Voyage 480","50.00","Caribbean","British Virgin Islands"," 617000","2015",47923.482
"Lagoon","52F","52.00","Caribbean","Martinique"," 836660","2015",38816.479
"Lagoon","52F","52.00","Caribbean","Guadeloupe"," 776032","2015",38816.479
"Lagoon","52F","52.00","Europe","Greece","1100414","2015",20287.7253030767
"Lagoon","52","52.00","Europe","Greece","1094334","2015",20287.7253030767
"Lagoon","52","52.00","Europe","Greece","1093227","2015",20287.7253030767
"Lagoon","52","52.00","Europe","Greece","1033538","2015",20287.7253030767
"Lagoon","52","52.00","Europe","Greece","1033538","2015",20287.7253030767
"Lagoon","52F","52.00","Europe","Greece","1033538","2015",20287.7253030767
"Lagoon","52F","52.00","Europe","Greece","1032492","2015",20287.7253030767
"Lagoon","52F","52.00","Europe","Croatia"," 911945","2015",16610.3180919751
"Lagoon","52F","52.00","Europe","Croatia"," 911022","2015",16610.3180919751
"Lagoon","52","52.00","Europe","France"," 838989","2015",38816.4792795643
"Lagoon","52","52.00","Europe","France"," 838140","2015",38816.4792795643
"Lagoon","52","52.00","USA","California"," 949000","2015",62789.1279211483
"Privilege","Series 5","56.00","USA","Florida","1200000","2015",62789.1279211483
"Privilege","Series 5","56.00","USA","Florida"," 999000","2015",62789.1279211483
"Lagoon","380","38.00","Caribbean","Martinique"," 210000","2016",38816.479
"Lagoon","380","38.00","Caribbean","Netherlands Antilles"," 149000","2016",70869.4
"Lagoon","39","38.00","USA","Florida"," 335000","2016",62789.1279211483
"Lagoon","39","38.40","Caribbean","Mexico"," 399000","2016",10077.3833104761
"Lagoon","39","38.40","Caribbean","Martinique"," 327591","2016",38816.479
"Lagoon","39","38.40","Caribbean","Martinique"," 267331","2016",38816.479
"Lagoon","39","38.40","Europe","Greece"," 312493","2016",20287.7253030767
"Leopard","40","39.00","Caribbean","Grenada"," 365000","2016",8688.54780185774
"Lagoon","400","39.00","Caribbean","Bahamas"," 340000","2016",30283.8969865035
"Lagoon","400 S2","39.00","Caribbean","Bahamas"," 340000","2016",30283.8969865035
"Leopard","40","39.00","Caribbean","Belize"," 329000","2016",6191.66283746796
"Leopard","40","39.00","Caribbean","Belize"," 329000","2016",6191.66283746796
"Leopard","40","39.00","Caribbean","Saint Lucia"," 319000","2016",10802.6557167098
"Leopard","40","39.00","Europe","Italy"," 460769","2016",33281.3366682385
"Lagoon","400","39.00","Europe","France"," 455156","2016",38816.4792795643
"Lagoon","400","39.00","Europe","France"," 454706","2016",38816.4792795643
"Lagoon","400 S2","39.00","Europe","Turkey"," 400850","2016",14055.1055648777
"Lagoon","400","39.00","Europe","Turkey"," 400537","2016",14055.1055648777
"Lagoon","400","39.00","Europe","Greece"," 364125","2016",20287.7253030767
"Fountaine Pajot","Lucia 40","39.00","Europe","Croatia"," 363765","2016",16610.3180919751
"Lagoon","400","39.00","Europe","Greece"," 358056","2016",20287.7253030767
"Lagoon","400 S2","39.00","Europe","Greece"," 327968","2016",20287.7253030767
"Lagoon","400","39.00","Europe","Greece"," 327712","2016",20287.7253030767
"Lagoon","400 S2","39.00","Europe","Croatia"," 326753","2016",16610.3180919751
"Lagoon","400","39.00","Europe","Croatia"," 326499","2016",16610.3180919751
"Lagoon","400 S2","39.00","Europe","Italy"," 315821","2016",33281.3366682385
"Lagoon","400","39.00","Europe","Italy"," 315575","2016",33281.3366682385
"Lagoon","400","39.00","Europe","Croatia"," 309506","2016",16610.3180919751
"Lagoon","400","39.00","USA","Florida"," 429000","2016",62789.1279211483
"Fountaine Pajot","Lucia 40","39.00","USA","Massachusetts"," 395000","2016",62789.1279211483
"Nautitech","40 Open","39.50","Caribbean","British Virgin Islands"," 380000","2016",47923.482
"Nautitech","40 Open","39.50","Europe","Croatia"," 475638","2016",16610.3180919751
"Nautitech","40 Open","39.50","Europe","Greece"," 376262","2016",20287.7253030767
"Nautitech","40 Open","39.50","Europe","Croatia"," 345919","2016",16610.3180919751
"Nautitech","40 Open","39.50","Europe","Croatia"," 345919","2016",16610.3180919751
"Nautitech","40","39.50","Europe","Croatia"," 345919","2016",16610.3180919751
"Bali","4.0","40.00","Caribbean","Grenada"," 314361","2016",8688.54780185774
"Bali","4.0","40.00","Europe","Greece"," 395204","2016",20287.7253030767
"Bali","4.0","40.00","Europe","Greece"," 357702","2016",20287.7253030767
"Bali","4.0","40.00","Europe","Greece"," 348995","2016",20287.7253030767
"Chris White","MastFoil 40","40.00","USA","Florida"," 295000","2016",62789.1279211483
"Bali","4.1","41.00","Europe","Greece"," 388650","2016",20287.7253030767
"Bali","4.1","41.00","Europe","Greece"," 388400","2016",20287.7253030767
"Maine Cat","41","41.60","USA","Florida"," 499900","2016",62789.1279211483
"Bali","4.3","42.00","Europe","Greece"," 462052","2016",20287.7253030767
"Lagoon","421","42.00","Europe","Croatia"," 460370","2016",16610.3180919751
"Lagoon","421","42.00","Europe","Croatia"," 460011","2016",16610.3180919751
"Lagoon","42","42.50","Caribbean","Dominican Republic"," 515334","2016",8732.08073884782
"Lagoon","42","42.50","Caribbean","Grenada"," 464500","2016",8688.54780185774
"Leopard","44","42.50","Caribbean","British Virgin Islands"," 389000","2016",47923.482
"Leopard","44","42.50","Caribbean","Bahamas"," 239999","2016",30283.8969865035
"Lagoon","42","42.50","Europe","Italy"," 515844","2016",33281.3366682385
"Lagoon","42","42.50","Europe","Italy"," 515844","2016",33281.3366682385
"Lagoon","42","42.50","Europe","Italy"," 473362","2016",33281.3366682385
"Lagoon","42","42.50","Europe","Spain"," 461585","2016",27702.7452993409
"Lagoon","42","42.50","Europe","Spain"," 460769","2016",27702.7452993409
"Bali","4.3","43.00","Caribbean","Saint-Martin"," 415000","2016",35873
"Bali","4.3","43.00","Europe","Spain"," 485155","2016",27702.7452993409
"Bali","4.3","43.00","Europe","Greece"," 480291","2016",20287.7253030767
"Fountaine Pajot","Helia 44","43.60","Caribbean","U.S. Virgin Islands"," 582000","2016",62789.128
"Fountaine Pajot","Helia 44 Evolution","43.60","Caribbean","U.S. Virgin Islands"," 582000","2016",62789.128
"Fountaine Pajot","Helia 44","43.60","Europe","France"," 625569","2016",38816.4792795643
"Fountaine Pajot","Helia 44","43.60","Europe","Belgium"," 595804","2016",44184.6852868064
"Fountaine Pajot","Helia 44","43.60","USA","Maryland"," 589000","2016",62789.1279211483
"Fountaine Pajot","Helia 44","43.60","USA","Florida"," 399000","2016",62789.1279211483
"Fountaine Pajot","Helia 44","43.60","USA","Florida"," 399000","2016",62789.1279211483
"Bali","4.5","44.60","Europe","Spain"," 363154","2016",27702.7452993409
"Nautitech","46 Fly","45.00","Caribbean","British Virgin Islands"," 519000","2016",47923.482
"Lagoon","450","45.80","Caribbean","Mexico"," 650000","2016",10077.3833104761
"Lagoon","450","45.80","Caribbean","Puerto Rico"," 495000","2016",29752.128106078
"Lagoon","450F","45.80","Europe","Italy"," 546187","2016",33281.3366682385
"Lagoon","450F","45.80","Europe","Italy"," 521912","2016",33281.3366682385
"Lagoon","450F","45.80","Europe","Greece"," 516769","2016",20287.7253030767
"Lagoon","450","45.80","Europe","Italy"," 510689","2016",33281.3366682385
"Lagoon","450F","45.80","Europe","Greece"," 510689","2016",20287.7253030767
"Lagoon","450F","45.80","Europe","Greece"," 509271","2016",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 498152","2016",20287.7253030767
"Lagoon","450F","45.80","Europe","Greece"," 497146","2016",20287.7253030767
"Lagoon","450F","45.80","Europe","Italy"," 474211","2016",33281.3366682385
"Lagoon","450F","45.80","Europe","Greece"," 472895","2016",20287.7253030767
"Lagoon","45F","45.80","Europe","Greece"," 472895","2016",20287.7253030767
"Leopard","48","48.00","Caribbean","British Virgin Islands"," 465000","2016",47923.482
"Leopard","48 Crewed Version","48.00","Caribbean","British Virgin Islands"," 465000","2016",47923.482
"Leopard","48","48.00","Caribbean","British Virgin Islands"," 459000","2016",47923.482
"Leopard","48","48.00","Caribbean","Bahamas"," 339999","2016",30283.8969865035
"Fountaine Pajot","SABA 50","49.00","Caribbean","Saint-Martin"," 735636","2016",35873
"Fountaine Pajot","SABA 50","49.00","Caribbean","Guadeloupe"," 667544","2016",38816.479
"Fountaine Pajot","SABA 50","49.00","Caribbean","Martinique"," 601884","2016",38816.479
"Fountaine Pajot","SABA 50","49.00","Caribbean","Martinique"," 595804","2016",38816.479
"Fountaine Pajot","SABA 50","49.00","Caribbean","British Virgin Islands"," 595000","2016",47923.482
"Fountaine Pajot","SABA 50 Maestro","49.00","Europe","Spain"," 922450","2016",27702.7452993409
"Fountaine Pajot","SABA 50","49.00","Europe","Greece"," 825350","2016",20287.7253030767
"Lagoon","52","52.00","Caribbean","Martinique"," 836660","2016",38816.479
"Lagoon","52F","52.00","Caribbean","Panama"," 690000","2016",15388.0558648904
"Lagoon","52","52.00","Caribbean","Grenada"," 627812","2016",8688.54780185774
"Lagoon","52","52.00","Europe","France"," 924104","2016",38816.4792795643
"Lagoon","52","52.00","Europe","France"," 923169","2016",38816.4792795643
"Lagoon","52","52.00","Europe","France"," 843556","2016",38816.4792795643
"Lagoon","52","52.00","Europe","France"," 840000","2016",38816.4792795643
"Dix Harvey","DH550","55.00","Europe","Spain"," 845069","2016",27702.7452993409
"Dix Harvey","DH550","55.00","Europe","Spain"," 845069","2016",27702.7452993409
"Dix Harvey","DH550","55.00","Europe","Portugal"," 845069","2016",22125.9391947109
"Lagoon","39","38.40","Europe","Greece"," 358335","2017",20287.7253030767
"Lagoon","39","38.40","Europe","Greece"," 357702","2017",20287.7253030767
"Lagoon","39","38.40","Europe","Croatia"," 333781","2017",16610.3180919751
"Lagoon","39","38.40","Europe","Italy"," 297369","2017",33281.3366682385
"Lagoon","40","38.50","Europe","Spain"," 382331","2017",27702.7452993409
"Leopard","40","39.00","Caribbean","Bahamas"," 209999","2017",30283.8969865035
"Lagoon","400","39.00","Europe","Sweden"," 511198","2017",55985.9706331466
"Fountaine Pajot","Lucia 40","39.00","Europe","France"," 497637","2017",38816.4792795643
"Fountaine Pajot","Lucia 40","39.00","Europe","Greece"," 473732","2017",20287.7253030767
"Fountaine Pajot","Lucia 40","39.00","Europe","Greece"," 473362","2017",20287.7253030767
"Lagoon","400","39.00","Europe","Greece"," 455156","2017",20287.7253030767
"Lagoon","400 S2","39.00","Europe","Greece"," 388703","2017",20287.7253030767
"Lagoon","400","39.00","Europe","Greece"," 388400","2017",20287.7253030767
"Fountaine Pajot","Lucia 40","39.00","Europe","Croatia"," 363765","2017",16610.3180919751
"Fountaine Pajot","Lucia 40","39.00","Europe","Croatia"," 363765","2017",16610.3180919751
"Lagoon","400","39.00","Europe","Croatia"," 362911","2017",16610.3180919751
"Fountaine Pajot","Lucia 40 Owner's Version","39.00","USA","Florida"," 495000","2017",62789.1279211483
"Seawind","1190 Sport","39.00","USA","Washington"," 400000","2017",62789.1279211483
"Seawind","1190 Sport","39.00","USA","Washington"," 400000","2017",62789.1279211483
"Nautitech","40 Open","39.50","Europe","France"," 479431","2017",38816.4792795643
"Nautitech","40 Open","40.00","USA","Rhode Island"," 398000","2017",62789.1279211483
"Bali","4.3","42.00","Europe","Greece"," 452325","2017",20287.7253030767
"Lagoon","42","42.50","Caribbean","Martinique"," 558110","2017",38816.479
"Lagoon","42","42.50","Caribbean","Martinique"," 557470","2017",38816.479
"Lagoon","42","42.50","Caribbean","Martinique"," 522848","2017",38816.479
"Lagoon","42","42.50","Caribbean","Martinique"," 522510","2017",38816.479
"Lagoon","42","42.50","Europe","Spain"," 547167","2017",27702.7452993409
"Lagoon","42 Owners Version","42.50","Europe","Spain"," 546613","2017",27702.7452993409
"Lagoon","42","42.50","Europe","Spain"," 546613","2017",27702.7452993409
"Lagoon","42 Owners Version","42.50","Europe","Spain"," 545648","2017",27702.7452993409
"Lagoon","42","42.50","Europe","Turkey"," 545648","2017",14055.1055648777
"Lagoon","42","42.50","Europe","Turkey"," 544184","2017",14055.1055648777
"Lagoon","42","42.50","Europe","Turkey"," 543760","2017",14055.1055648777
"Lagoon","42","42.50","Europe","Greece"," 534050","2017",20287.7253030767
"Lagoon","42","42.50","Europe","France"," 534050","2017",38816.4792795643
"Lagoon","42","42.50","Europe","Croatia"," 516246","2017",16610.3180919751
"Lagoon","42","42.50","Europe","Croatia"," 515844","2017",16610.3180919751
"Lagoon","42","42.50","Europe","Greece"," 510689","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 510172","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 509775","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 480291","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 479805","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 479431","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 479431","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Croatia"," 473732","2017",16610.3180919751
"Lagoon","42","42.50","Europe","Croatia"," 473362","2017",16610.3180919751
"Lagoon","42","42.50","Europe","Greece"," 472895","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Croatia"," 461225","2017",16610.3180919751
"Lagoon","42","42.50","Europe","Croatia"," 459620","2017",16610.3180919751
"Lagoon","42","42.50","Europe","Croatia"," 459155","2017",16610.3180919751
"Lagoon","42","42.50","Europe","Croatia"," 458344","2017",16610.3180919751
"Lagoon","42","42.50","Europe","Greece"," 458344","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Malta"," 425144","2017",30379.5968015298
"Lagoon","42","42.50","Europe","Greece"," 423599","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 413415","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 398420","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 398110","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 394776","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 394469","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 394079","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 389097","2017",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 381953","2017",20287.7253030767
"Lagoon","42","42.50","USA","North Carolina"," 545000","2017",62789.1279211483
"Lagoon","42","42.50","USA","North Carolina"," 545000","2017",62789.1279211483
"Bali","4.3","43.00","Europe","Greece"," 449087","2017",20287.7253030767
"Fountaine Pajot","Helia 44","43.60","Caribbean","British Virgin Islands"," 540000","2017",47923.482
"Fountaine Pajot","Helia 44","43.60","Caribbean","British Virgin Islands"," 529000","2017",47923.482
"Fountaine Pajot","Helia 44","43.60","USA","Florida"," 450000","2017",62789.1279211483
"Bali","4.5","44.60","Europe","Italy"," 601884","2017",33281.3366682385
"Bali","4.5","44.60","Europe","Italy"," 601275","2017",33281.3366682385
"Bali","4.5","44.60","Europe","Greece"," 426790","2017",20287.7253030767
"Bali","4.5","44.60","Europe","Greece"," 350908","2017",20287.7253030767
"Nautitech","46 open","45.00","Caribbean","Guatemala"," 589343","2017",4504.12922283915
"Nautitech","46 Open","45.00","Caribbean","Guatemala"," 589151","2017",4504.12922283915
"Nautitech","46 Open","45.00","Caribbean","Guatemala"," 588669","2017",4504.12922283915
"Nautitech","46 Open","45.00","Caribbean","Guatemala"," 588087","2017",4504.12922283915
"Nautitech","46 Fly","45.00","Caribbean","British Virgin Islands"," 519000","2017",47923.482
"Nautitech","46 Fly","45.00","Europe","Greece"," 662010","2017",20287.7253030767
"Nautitech","46 Fly","45.00","Europe","Greece"," 661494","2017",20287.7253030767
"Nautitech","46 Open","45.00","Europe","Greece"," 607348","2017",20287.7253030767
"Nautitech","46 Open","45.00","Europe","Greece"," 606875","2017",20287.7253030767
"Nautitech","46 Open","45.00","Europe","Greece"," 594737","2017",20287.7253030767
"Nautitech","46 Fly","45.00","Europe","Croatia"," 525317","2017",16610.3180919751
"Nautitech","46 Fly","45.00","Europe","Croatia"," 523822","2017",16610.3180919751
"Leopard","45","45.00","Europe","Turkey"," 449000","2017",14055.1055648777
"Leopard","45","45.00","Europe","Turkey"," 449000","2017",14055.1055648777
"Lagoon","450F","45.80","Caribbean","Aruba"," 680000","2017",32492.1786261216
"Lagoon","450F","45.80","Caribbean","U.S. Virgin Islands"," 599000","2017",62789.128
"Lagoon","450","45.80","Caribbean","British Virgin Islands"," 529000","2017",47923.482
"Lagoon","450F","45.80","Europe","Croatia"," 791947","2017",16610.3180919751
"Lagoon","450F","45.80","Europe","Croatia"," 785793","2017",16610.3180919751
"Lagoon","450S","45.80","Europe","Portugal"," 600000","2017",22125.9391947109
"Lagoon","450S","45.80","Europe","Portugal"," 600000","2017",22125.9391947109
"Lagoon","450","45.80","Europe","Portugal"," 582600","2017",22125.9391947109
"Lagoon","450S","45.80","Europe","France"," 582024","2017",38816.4792795643
"Lagoon","450S","45.80","Europe","Spain"," 582024","2017",27702.7452993409
"Lagoon","450F","45.80","Europe","Croatia"," 571486","2017",16610.3180919751
"Lagoon","450F","45.80","Europe","Croatia"," 570830","2017",16610.3180919751
"Lagoon","450F","45.80","Europe","Croatia"," 569899","2017",16610.3180919751
"Lagoon","450F","45.80","Europe","Croatia"," 569899","2017",16610.3180919751
"Lagoon","450F","45.80","Europe","Croatia"," 541087","2017",16610.3180919751
"Lagoon","450F","45.80","Europe","Croatia"," 540677","2017",16610.3180919751
"Lagoon","450F","45.80","Europe","Italy"," 509775","2017",33281.3366682385
"Lagoon","450","45.80","Europe","Croatia"," 484664","2017",16610.3180919751
"Lagoon","450","45.80","Europe","Croatia"," 483808","2017",16610.3180919751
"Bali","4.6","46.85","Europe","Spain"," 314051","2017",27702.7452993409
"Leopard","48","48.00","Caribbean","Bahamas"," 379999","2017",30283.8969865035
"Leopard","48","48.00","Caribbean","British Virgin Islands"," 195000","2017",47923.482
"Leopard","48","48.00","Europe","Turkey"," 479999","2017",14055.1055648777
"Leopard","48","48.00","Europe","Turkey"," 479999","2017",14055.1055648777
"Fountaine Pajot","SABA 50","49.00","Caribbean","U.S. Virgin Islands","1039617","2017",62789.128
"Lagoon","52F","52.00","Caribbean","U.S. Virgin Islands","1100000","2017",62789.128
"Lagoon","52","52.00","Caribbean","U.S. Virgin Islands"," 995000","2017",62789.128
"Lagoon","52","52.00","Europe","Turkey","1155130","2017",14055.1055648777
"Lagoon","52F","52.00","Europe","Sweden"," 547167","2017",55985.9706331466
"Lagoon","52F","52.00","Europe","Croatia"," 480291","2017",16610.3180919751
"Lagoon","52F","52.00","Europe","Croatia"," 479805","2017",16610.3180919751
"Lagoon","52","52.00","USA","Florida","1045000","2017",62789.1279211483
"Privilege","Series 5","56.00","Caribbean","Guadeloupe","1094334","2017",38816.479
"Lagoon","380","38.00","Caribbean","Grenada"," 330000","2018",8688.54780185774
"Lagoon","40","38.50","Europe","Spain"," 498530","2018",27702.7452993409
"Lagoon","40","38.50","Europe","Spain"," 498026","2018",27702.7452993409
"Lagoon","40","38.50","Europe","France"," 451515","2018",38816.4792795643
"Lagoon","40","38.50","Europe","Croatia"," 431654","2018",16610.3180919751
"Lagoon","40","38.50","Europe","Croatia"," 431217","2018",16610.3180919751
"Lagoon","40","38.50","Europe","Spain"," 411782","2018",27702.7452993409
"Lagoon","40","38.50","Europe","Spain"," 411055","2018",27702.7452993409
"Lagoon","40","38.50","Europe","Spain"," 385427","2018",27702.7452993409
"Leopard","40","39.00","Caribbean","U.S. Virgin Islands"," 489000","2018",62789.128
"Fountaine Pajot","Lucia 40","39.00","Europe","Spain"," 457738","2018",27702.7452993409
"Fountaine Pajot","Lucia 40","39.00","Europe","Spain"," 449087","2018",27702.7452993409
"Fountaine Pajot","Lucia 40","39.00","Europe","Greece"," 398929","2018",20287.7253030767
"Lagoon","400","39.00","Europe","Italy"," 364359","2018",33281.3366682385
"Lagoon","400","39.00","Europe","Italy"," 363765","2018",33281.3366682385
"Nautitech","40 Open","39.50","Caribbean","Martinique"," 455529","2018",38816.479
"Nautitech","40 Open","39.50","Caribbean","Martinique"," 454706","2018",38816.479
"Nautitech","40 Open","39.50","Europe","France"," 449438","2018",38816.4792795643
"Nautitech","40 Open","39.50","Europe","Turkey"," 449087","2018",14055.1055648777
"Nautitech","40 Open","39.50","Europe","France"," 449087","2018",38816.4792795643
"Nautitech","40","39.50","Europe","France"," 443019","2018",38816.4792795643
"Bali","4.0","40.00","Europe","Italy"," 316163","2018",33281.3366682385
"Bali","4.0","40.00","USA","Florida"," 449000","2018",62789.1279211483
"Bali","4.1","41.00","Europe","Italy"," 497958","2018",33281.3366682385
"Bali","4.1","41.00","Europe","Italy"," 497146","2018",33281.3366682385
"Bali","4.1","41.00","Europe","Spain"," 424393","2018",27702.7452993409
"Bali","4.1","41.00","Europe","Greece"," 406606","2018",20287.7253030767
"Bali","4.1","41.00","Europe","Croatia"," 387664","2018",16610.3180919751
"Seawind","1260","41.00","USA","Florida"," 595000","2018",62789.1279211483
"Seawind","1260","41.00","USA","Florida"," 595000","2018",62789.1279211483
"Lagoon","42","42.50","Caribbean","Martinique"," 522848","2018",38816.479
"Lagoon","42","42.50","Caribbean","Martinique"," 522248","2018",38816.479
"Lagoon","42","42.50","Caribbean","Martinique"," 485155","2018",38816.479
"Lagoon","42 Owners Version","42.50","Caribbean","Martinique"," 484286","2018",38816.479
"Lagoon","42","42.50","Europe","Spain"," 557060","2018",27702.7452993409
"Lagoon","42","42.50","Europe","Spain"," 556076","2018",27702.7452993409
"Lagoon","42","42.50","Europe","Greece"," 540119","2018",20287.7253030767
"Lagoon","42","42.50","Europe","Croatia"," 516246","2018",16610.3180919751
"Lagoon","42","42.50","Europe","Croatia"," 515844","2018",16610.3180919751
"Lagoon","42","42.50","Europe","Croatia"," 515334","2018",16610.3180919751
"Lagoon","42","42.50","Europe","Greece"," 509775","2018",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 480291","2018",20287.7253030767
"Lagoon","42","42.50","Europe","Greece"," 479431","2018",20287.7253030767
"Lagoon","42","42.50","Europe","France"," 460836","2018",38816.4792795643
"Lagoon","42","42.50","Europe","France"," 460370","2018",38816.4792795643
"Lagoon","42","42.50","Europe","Greece"," 449087","2018",20287.7253030767
"Bali","4.3","43.00","Europe","Italy"," 547167","2018",33281.3366682385
"Bali","4.3","43.00","Europe","Italy"," 546613","2018",33281.3366682385
"Bali","4.3 LOFT","43.00","USA","Maryland"," 549000","2018",62789.1279211483
"Antares","44GS","44.00","USA","California"," 910000","2018",62789.1279211483
"Nautitech","46 Open","45.00","Europe","Croatia"," 775274","2018",16610.3180919751
"Nautitech","46 Fly","45.00","Europe","Greece"," 656646","2018",20287.7253030767
"Nautitech","46 Open","45.00","Europe","Spain"," 613367","2018",27702.7452993409
"Nautitech","46 Open","45.00","Europe","France"," 547205","2018",38816.4792795643
"Nautitech","46 Open","45.00","Europe","Greece"," 535045","2018",20287.7253030767
"Fountaine Pajot","Saona 47","45.70","Europe","Turkey"," 789553","2018",14055.1055648777
"Fountaine Pajot","Saona 47","45.70","Europe","Turkey"," 788158","2018",14055.1055648777
"Fountaine Pajot","Saona 47","45.70","Europe","Greece"," 778247","2018",20287.7253030767
"Fountaine Pajot","Saona 47","45.70","Europe","Greece"," 778247","2018",20287.7253030767
"Fountaine Pajot","Saona 47","45.70","Europe","Greece"," 778247","2018",20287.7253030767
"Fountaine Pajot","Saona 47","45.70","Europe","Greece"," 777300","2018",20287.7253030767
"Fountaine Pajot","Saona 47","45.70","USA","Florida"," 828000","2018",62789.1279211483
"Fountaine Pajot","Saona 47","45.70","USA","Florida"," 828000","2018",62789.1279211483
"Lagoon","450F","45.80","Caribbean","Dominican Republic"," 619012","2018",8732.08073884782
"Lagoon","450F","45.80","Caribbean","Antigua and Barbuda"," 575000","2018",17335.047039518
"Lagoon","450","45.80","Caribbean","British Virgin Islands"," 549000","2018",47923.482
"Lagoon","450S","45.80","Caribbean","Puerto Rico"," 545000","2018",29752.128106078
"Lagoon","450F","45.80","Europe","Greece"," 601275","2018",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 601193","2018",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 600212","2018",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 600212","2018",20287.7253030767
"Lagoon","450F","45.80","Europe","Croatia"," 577127","2018",16610.3180919751
"Lagoon","450F","45.80","Europe","Croatia"," 575961","2018",16610.3180919751
"Lagoon","450F","45.80","Europe","Croatia"," 546539","2018",16610.3180919751
"Lagoon","450F","45.80","Europe","Croatia"," 545648","2018",16610.3180919751
"Lagoon","450F","45.80","Europe","Italy"," 535008","2018",33281.3366682385
"Lagoon","450F","45.80","Europe","Italy"," 522319","2018",33281.3366682385
"Lagoon","450F","45.80","Europe","Italy"," 521397","2018",33281.3366682385
"Lagoon","450","45.80","Europe","Greece"," 516176","2018",20287.7253030767
"Lagoon","450","45.80","Europe","Greece"," 515334","2018",20287.7253030767
"Lagoon","450S","45.80","USA","Florida"," 649900","2018",62789.1279211483
"Lagoon","450S","45.80","USA","Florida"," 649900","2018",62789.1279211483
"Lagoon","50","48.00","Europe","Italy"," 874616","2018",33281.3366682385
"Lagoon","50","48.00","Europe","Italy"," 873900","2018",33281.3366682385
"Lagoon","50","48.00","Europe","Greece"," 788937","2018",20287.7253030767
"Chris White","Atlantic 49MF","48.70","USA","Florida"," 990000","2018",62789.1279211483
"Fountaine Pajot","SABA 50","49.00","Europe","Croatia"," 934587","2018",16610.3180919751
"Fountaine Pajot","SABA 50","49.00","Europe","Croatia"," 934587","2018",16610.3180919751
"Fountaine Pajot","SABA 50","49.00","Europe","Italy"," 910312","2018",33281.3366682385
"Fountaine Pajot","SABA 50","49.00","Europe","Italy"," 910312","2018",33281.3366682385
"Lagoon","52 Sport","52.00","Caribbean","Mexico","1273178","2018",10077.3833104761
"Lagoon","52F","52.00","Caribbean","U.S. Virgin Islands","1260030","2018",62789.128
"Lagoon","52 Sport","52.00","Caribbean","Mexico","1075000","2018",10077.3833104761
"HH Catamarans","HH55 Catamaran","55.00","USA","Rhode Island","2890000","2018",62789.1279211483
"Lagoon","380","38.00","Caribbean","Martinique"," 302570","2019",38816.479
"Lagoon","380","38.00","Caribbean","Martinique"," 302224","2019",38816.479
"Lagoon","380","38.00","Caribbean","Martinique"," 301925","2019",38816.479
"Lagoon","40","38.50","Europe","Sweden"," 474302","2019",55985.9706331466
"Lagoon","40","38.50","Europe","Sweden"," 474278","2019",55985.9706331466
"Lagoon","40","38.50","Europe","Croatia"," 468132","2019",16610.3180919751
"Lagoon","40","38.50","Europe","Croatia"," 467658","2019",16610.3180919751
"Lagoon","40","38.50","Europe","France"," 460836","2019",38816.4792795643
"Lagoon","40","38.50","Europe","France"," 455973","2019",38816.4792795643
"Lagoon","40","38.50","Europe","Croatia"," 419070","2019",16610.3180919751
"Lagoon","40","38.50","Europe","Croatia"," 418744","2019",16610.3180919751
"Lagoon","400","39.00","Caribbean","British Virgin Islands"," 486056","2019",47923.482
